MeasurementDate,SourceSheet,SourceBlock,SourceExcelRow,Obs_,Time,Date,configName,configAuthor,remark,Bar_code,x,x_1,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,flashID,Fo,Fm,Fv_Fm,Fs,Fm_,PhiPS2,PS2_1,abs,ETR,TRANS,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,pitch,roll,heading,angle_inc_leaf,direct_pct,slope_leaf,az_leaf,dec_solar,az_solar,zenith_solar,gps_time,gps_date,latitude,longitude,altitude,gps_sats,gps_HDOP,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt,MEASUREMENT_HEADER_END,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127,x_128,x_129,x_130,x_131,x_132,x_133
2026-07-20,DATA_DUMP_1785116825020,135,6110,2,0.462962962962963,46223,Rain_out,Climate_model,,"Pl1-R1-M2-H3-P10",,,0.072767,2.916506,0.070995,1.73303,3.135659,3.089427,5.408326,2.272666,31.727345,32.202145,55.541637,0.441786,7.5,PSF-00578_20260720110640_6e0,0,0,0,81.433655,264.095306,0.691651,0.5,0.8,13.675217,1,55,54.19,35.17,34.22,34.22,97.37,156.1,154.2,1.2,49,4.008,19,114,291,,,,,,,,0,0000-00-00,nan,nan,nan,0,nan,0.462604166666667,46223,-0.4,1,0.003,0,-9999,-0.197,-0.348,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.478535,2.465251,1.6424,0.927834,0.182685,-0.011325,0.321759,0.147945,81.433655,0.000302,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720110640_6e0,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20,DATA_DUMP_1785116825020,135,6111,3,0.463171296296296,46223,Rain_out,Climate_model,,"Pl1-R1-M2-H3-P10",,,0.178552,2.917538,0.168255,3.28949,3.229304,3.141704,5.052119,1.822815,32.263557,33.163155,51.882454,0.441786,7.5,PSF-00578_20260720110658_7b1,0,0,0,87.751862,238.83963,0.632591,0.5,0.8,100.161957,1,56.44,54.91,35.23,33,33,97.38,156.2,154.2,1.2,396,3.975,-15,-43,356,,,,,,,,0,0000-00-00,39.2084,-96.5938,332.2,6,1.43,0.462604166666667,46223,-0.4,1,0.005,0.004,-9999,0.507,0.895,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.47945,2.467064,1.643454,0.927966,0.182232,-0.02671,0.323154,0.437399,87.751862,0.0003,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720110658_7b1,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20,DATA_DUMP_1785116825020,135,6112,4,0.463356481481482,46223,Rain_out,Climate_model,,"Pl1-R1-M2-H3-P10",,,0.055825,2.916125,0.054776,1.213234,3.311235,3.278918,5.37191,2.060674,33.671799,34.00367,55.165108,0.441786,7.5,PSF-00578_20260720110714_8f5,0,0,0,84.254623,247.752426,0.659924,0.5,0.8,131.206955,1,57.68,57.12,35.29,34.1,34.1,97.38,156,154.5,1,497,4.007,-21,-39,356,,,,,,,,0.667696759259259,46223,39.2084,-96.5938,328.2,5,1.52,0.462604166666667,46223,-0.4,1,0.003,0.002,-9999,0.068,0.192,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.482269,2.468621,1.642012,0.928619,0.18181,-0.014295,0.324459,0.521971,84.254623,0.000288,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720110714_8f5,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20,DATA_DUMP_1785116825020,136,6119,1,0.465011574074074,46223,Rain_out,Climate_model,,"Pl1-R1-M2-H3-P10",,,0.076738,2.914704,0.07477,1.870709,3.319948,3.270069,5.644096,2.324148,33.582218,34.09446,57.962479,0.441786,7.5,PSF-00578_20260720110937_226,0,0,0,83.829758,258.905396,0.676215,0.5,0.8,190.404938,1,55.68,54.84,35.98,34.99,34.99,97.38,155.8,154.1,1.1,704,4.002,-19,-33,352,,,,,,,,0.669351851851852,46223,39.2084,-96.5938,334,6,1.44,0.464849537037037,46223,-0.32,1,0.002,0.002,0.012,-0.079,-0.128,-0.214,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.479223,2.465871,1.640566,0.927717,0.177011,-0.011964,0.244713,0.694839,83.829758,0.00031,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720110937_226,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20,DATA_DUMP_1785116825020,136,6120,2,0.465439814814815,46223,Rain_out,Climate_model,,"Pl1-R1-M2-H3-P10",,,0.292948,2.916057,0.266205,6.771355,3.416863,3.236715,5.77654,2.359677,33.243618,35.09388,59.32962,0.441786,7.5,PSF-00578_20260720111014_e9e,0,0,0,114.92765,198.77243,0.421813,0.5,0.8,260.531799,1,56.82,53.82,36.14,35.41,35.41,97.36,156,154,1.3,1544,4.003,22,63,312,,,,,,,,0.669780092592593,46223,39.2084,-96.5938,333.3,7,1.28,0.464849537037037,46223,-0.32,1,-0.003,-0.003,0.024,5.572,-8.633,-5.691,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.47789,2.467287,1.641943,0.927462,0.175957,-0.008745,0.25034,1.396882,114.92765,0.000311,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720111014_e9e,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20,DATA_DUMP_1785116825020,136,6121,3,0.466006944444444,46223,Rain_out,Climate_model,,"Pl1-R1-M2-H3-P10",,,0.105737,2.916129,0.102037,2.412338,3.193973,3.129643,5.394371,2.200397,32.142834,32.803528,55.402592,0.441786,7.5,PSF-00578_20260720111103_a1b,0,0,0,82.333084,270.896667,0.696072,0.5,0.8,54.624401,1,52.61,51.55,36.31,34.17,34.17,97.37,156,154,1.3,196,4.002,24,49,142,,,,,,,,0.670347222222222,46223,39.2084,-96.5937,333,8,1.21,0.464849537037037,46223,-0.32,1,-0.004,-0.003,-9999,0.091,0.356,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.474939,2.461932,1.642016,0.927304,0.174783,-0.02586,0.256565,0.270573,82.333084,0.000309,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720111103_a1b,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20,DATA_DUMP_1785116825020,136,6122,4,0.466354166666667,46223,Rain_out,Climate_model,,"Pl1-R1-M2-H3-P10",,,0.169572,2.917609,0.160257,4.103119,3.226455,3.117207,5.606196,2.37974,32.016342,33.138412,57.580357,0.441786,7.5,PSF-00578_20260720111133_5db,0,0,0,87.056641,290.251862,0.700065,0.5,0.8,128.575073,1,52.88,51.09,36.4,34.86,34.86,97.36,156.2,154,1.4,459,4.001,3,-53,340,,,,,,,,0.670694444444444,46223,39.2084,-96.5938,334,7,1.26,0.464849537037037,46223,-0.32,1,0.003,0.003,-0.01,-0.138,-0.159,-0.259,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.474332,2.462261,1.643527,0.927496,0.174173,-0.018584,0.259695,0.490303,87.056641,0.000295,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720111133_5db,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20,DATA_DUMP_1785116825020,136,6123,5,0.466608796296296,46223,Rain_out,Climate_model,,"Pl1-R1-M2-H3-P10",,,0.339473,2.917754,0.304093,8.390809,3.281309,3.058043,5.842101,2.560791,31.407141,33.700165,60.000362,0.441786,7.5,PSF-00578_20260720111155_e35,0,0,0,86.991547,142.523651,0.389634,0.5,0.8,278.492523,1,53.59,49.94,36.47,35.61,35.61,97.37,156.2,154.1,1.3,1787,4.001,-2,-67,167,,,,,,,,0.670960648148148,46223,39.2084,-96.5937,335.3,8,1.22,0.464849537037037,46223,-0.32,1,-0.001,-0.002,0.02,0.102,-0.384,-0.767,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.472837,2.463143,1.643675,0.927641,0.173729,-0.010302,0.261897,1.599732,86.991547,0.000314,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720111155_e35,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20,DATA_DUMP_1785116825020,136,6124,6,0.466898148148148,46223,Rain_out,Climate_model,,"Pl1-R1-M2-H3-P10",,,0.279721,2.915414,0.255232,5.992528,3.20085,3.040978,5.385983,2.185132,31.233723,32.875767,55.319145,0.441786,7.5,PSF-00578_20260720111220_9e6,0,0,0,94.352249,306.133759,0.691794,0.5,0.8,39.763752,1,52.1,49.49,36.53,34.14,34.14,97.36,155.9,154.3,1.1,144,3.993,-1,-71,1,,,,,,,,0.671238425925926,46223,39.2084,-96.5938,335.5,7,1.28,0.464849537037037,46223,-0.32,1,0,0.001,0.02,-0.104,-0.316,-0.562,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.472253,2.461246,1.641288,0.928017,0.173319,-0.02888,0.264235,0.226714,94.352249,0.000315,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720111220_9e6,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20,DATA_DUMP_1785116825020,136,6125,7,0.467060185185185,46223,Rain_out,Climate_model,,"Pl1-R1-M2-H3-P10",,,0.101766,2.917051,0.098335,2.512667,3.128277,3.061273,5.505881,2.377604,31.440641,32.128796,56.547855,0.441786,7.5,PSF-00578_20260720111234_3b2,0,0,0,86.195824,288.045288,0.700756,0.5,0.8,47.760014,1,50.82,49.73,36.56,34.54,34.54,97.37,156.1,153.8,1.5,170,4,-7,-59,351,,,,,,,,0.671400462962963,46223,39.2084,-96.5938,335.4,8,1.22,0.464849537037037,46223,-0.32,1,0.003,0.001,-9999,0.05,0.341,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.472547,2.459614,1.642957,0.926833,0.173079,-0.02454,0.265436,0.249015,86.195824,0.000312,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720111234_3b2,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20,DATA_DUMP_1785116825020,136,6126,8,0.467337962962963,46223,Rain_out,Climate_model,,"Pl1-R1-M2-H3-P10",,,0.29093,2.915922,0.264536,7.355095,3.283435,3.087445,5.863516,2.580081,31.708467,33.72131,60.21907,0.441786,7.5,PSF-00578_20260720111258_42a,0,0,0,90.668678,172.718521,0.475049,0.5,0.8,359.709686,1,53.15,49.97,36.63,35.68,35.68,97.37,156,154,1.3,1893,3.999,0,-43,267,,,,,,,,0.671689814814815,46223,39.2084,-96.5938,335.4,8,1.22,0.464849537037037,46223,-0.32,1,0,0.001,0.013,0.421,-0.138,-1.931,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.472853,2.462558,1.641805,0.927263,0.172643,-0.011491,0.267636,1.68841,90.668678,0.000305,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720111258_42a,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20,DATA_DUMP_1785116825020,136,6127,9,0.467673611111111,46223,Rain_out,Climate_model,,"Pl1-R1-M2-H3-P10",,,0.042469,2.91708,0.04186,1.111043,3.23133,3.201735,5.697168,2.465838,32.882912,33.186855,58.511856,0.441786,7.5,PSF-00578_20260720111327_1b5,0,0,0,86.578491,288.315308,0.699709,0.5,0.8,42.170547,1,52.11,51.63,36.7,35.16,35.16,97.37,156.1,153.9,1.4,151,3.998,-11,38,0,,,,,,,,0.672013888888889,46223,39.2084,-96.5938,335.5,9,1.17,0.464849537037037,46223,-0.32,1,0,0,-9999,0.077,0.34,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.47497,2.461227,1.642986,0.927203,0.172182,-0.018718,0.270268,0.232541,86.578491,0.000317,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720111327_1b5,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20,DATA_DUMP_1785116825020,136,6128,10,0.467835648148148,46223,Rain_out,Climate_model,,"Pl1-R1-M2-H3-P10",,,0.062666,2.916465,0.061348,1.502646,3.324384,3.284376,5.600145,2.275761,33.729588,34.140457,57.511856,0.441786,7.5,PSF-00578_20260720111341_43b,0,0,0,80.885406,244.591003,0.669303,0.5,0.8,54.575935,1,53.52,52.88,36.73,34.85,34.85,97.37,156.1,153.9,1.4,204,3.997,-9,50,347,,,,,,,,0.6721875,46223,39.2084,-96.5938,335.2,9,1.17,0.464849537037037,46223,-0.32,1,0.004,0.001,-9999,0.05,0.018,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.476569,2.463014,1.642358,0.927188,0.171987,-0.022856,0.271464,0.276978,80.885406,0.000308,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720111341_43b,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20,DATA_DUMP_1785116825020,136,6129,11,0.468032407407407,46223,Rain_out,Climate_model,,"Pl1-R1-M2-H3-P10",,,0.048499,2.916166,0.047705,1.290746,3.170761,3.13633,5.685633,2.514872,32.208202,32.56179,58.387993,0.441786,7.5,PSF-00578_20260720111358_2ec,0,0,0,79.416992,262.428772,0.697377,0.5,0.8,30.738773,1,50.95,50.4,36.76,35.12,35.12,97.38,156,153.8,1.4,110,3.996,-23,42,358,,,,,,,,0.672372685185185,46223,39.2084,-96.5938,334.7,9,1.17,0.464849537037037,46223,-0.32,1,0.003,0.003,-9999,0.104,0.171,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.473377,2.459754,1.642054,0.926796,0.171763,-0.019945,0.272943,0.198718,79.416992,0.000309,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720111358_2ec,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20,DATA_DUMP_1785116825020,136,6130,12,0.468472222222222,46223,Rain_out,Climate_model,,"Pl1-R1-M2-H3-P10",,,0.283927,2.916583,0.258739,7.870102,3.210548,3.000782,6.031679,2.821131,30.818583,32.972912,61.946449,0.441786,7.5,PSF-00578_20260720111436_ffa,0,0,0,95.067146,161.055923,0.409726,0.5,0.8,270.508087,1,51.33,47.98,36.85,36.19,36.19,97.37,156.1,153.9,1.4,1651,3.994,8,-65,133,,,,,,,,0.6728125,46223,39.2084,-96.5938,334,9,1.08,0.464849537037037,46223,-0.32,1,0,0,0.009,-0.183,-0.167,-1.267,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.470231,2.460216,1.642479,0.92715,0.171145,-0.007967,0.276102,1.485808,95.067146,0.000282,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720111436_ffa,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20,DATA_DUMP_1785116825020,136,6131,13,0.469027777777778,46223,Rain_out,Climate_model,,"Pl1-R1-M2-H3-P10",,,0.12038,2.916814,0.115609,3.185803,3.151549,3.066602,5.712499,2.56095,31.495771,32.368229,58.670666,0.441786,7.5,PSF-00578_20260720111524_408,0,0,0,94.632271,297.241699,0.681632,0.5,0.8,48.439724,1,50.05,48.7,36.98,35.2,35.2,97.37,156.1,153.9,1.4,178,3.993,-22,-54,4,,,,,,,,0.673321759259259,46223,39.2084,-96.5938,334.1,9,1.08,0.464849537037037,46223,-0.32,1,0.002,0.002,0.013,-0.003,0.006,1.062,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.471151,2.458574,1.642715,0.927075,0.170344,-0.021569,0.280186,0.255092,94.632271,0.000311,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720111524_408,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20,DATA_DUMP_1785116825020,136,6132,14,0.469178240740741,46223,Rain_out,Climate_model,,"Pl1-R1-M2-H3-P10",,,0.0983,2.91669,0.095095,2.472831,3.180965,3.115033,5.599047,2.418082,31.988676,32.665737,57.49733,0.441786,7.5,PSF-00578_20260720111537_fe2,0,0,0,83.302261,259.694702,0.67923,0.5,0.8,101.763824,1,50.44,49.39,37.01,34.84,34.84,97.38,156.1,154.1,1.3,375,3.983,-19,-47,357,,,,,,,,0.673530092592593,46223,39.2084,-96.5938,334,9,1.08,0.464849537037037,46223,-0.32,1,-0.001,-0.001,-9999,0.136,0.268,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.472034,2.459057,1.642589,0.927552,0.170146,-0.026351,0.281219,0.419614,83.302261,0.000307,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720111537_fe2,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-20,DATA_DUMP_1785116825020,136,6133,15,0.469409722222222,46223,Rain_out,Climate_model,,"Pl1-R1-M2-H3-P10",,,0.190791,2.916482,0.179076,5.665806,3.233729,3.082744,6.16564,2.931911,31.660995,33.21167,63.323559,0.441786,7.5,PSF-00578_20260720111557_620,0,0,0,97.234367,161.5802,0.398228,0.5,0.8,264.80481,1,51.16,48.77,37.05,36.59,36.59,97.37,156.1,153.9,1.4,1662,3.991,5,-71,139,,,,,,,,0.67375,46223,39.2083,-96.5938,334.1,9,1.29,0.464849537037037,46223,-0.32,1,0.001,0.003,0.015,-0.226,-1.172,-3.842,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.47122,2.459961,1.642376,0.927235,0.169868,-0.005424,0.282581,1.495709,97.234367,0.0003,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720111557_620,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
